timestamp(ms) ,GPS.NSats ,GPS.Lat   ,GPS.Lng    ,GPS.GWk ,GPS.GMS   ,DPTH.Depth   ,unix_ts    ,utc_time            ,local_time          ,name                ,latitude   ,longitude   ,altitude
   232146.151 ,       12 ,-97465624 ,1430708093 ,   2351 ,257619600 ,88.31999969  ,1738107202 ,2025/01/28T23:33:22 ,2025/01/29T09:33:22 ,2025/01/29T09:33:22 ,-9.7465624 ,143.0708093 ,88.31999969
   232246.151 ,       12 ,-97465642 ,1430708085 ,   2351 ,257619800 ,87.25        ,1738107202 ,2025/01/28T23:33:22 ,2025/01/29T09:33:22 ,2025/01/29T09:33:22 ,-9.7465642 ,143.0708085 ,87.25
   232346.151 ,       13 ,-97465644 ,1430708094 ,   2351 ,257620000 ,87.25        ,1738107202 ,2025/01/28T23:33:22 ,2025/01/29T09:33:22 ,2025/01/29T09:33:22 ,-9.7465644 ,143.0708094 ,87.25
   232446.151 ,       13 ,-97465644 ,1430708094 ,   2351 ,257620000 ,86.48999786  ,1738107202 ,2025/01/28T23:33:22 ,2025/01/29T09:33:22 ,2025/01/29T09:33:22 ,-9.7465644 ,143.0708094 ,86.48999786
   232546.151 ,       13 ,-97465657 ,1430708090 ,   2351 ,257620200 ,86.48999786  ,1738107202 ,2025/01/28T23:33:22 ,2025/01/29T09:33:22 ,2025/01/29T09:33:22 ,-9.7465657 ,143.070809  ,86.48999786
   232646.151 ,       13 ,-97465657 ,1430708090 ,   2351 ,257620200 ,86.48999786  ,1738107202 ,2025/01/28T23:33:22 ,2025/01/29T09:33:22 ,2025/01/29T09:33:22 ,-9.7465657 ,143.070809  ,86.48999786
   232746.151 ,       13 ,-97465649 ,1430708074 ,   2351 ,257620400 ,56.86999893  ,1738107202 ,2025/01/28T23:33:22 ,2025/01/29T09:33:22 ,2025/01/29T09:33:22 ,-9.7465649 ,143.0708074 ,56.86999893
   232846.151 ,       13 ,-97465649 ,1430708074 ,   2351 ,257620400 ,56.86999893  ,1738107202 ,2025/01/28T23:33:22 ,2025/01/29T09:33:22 ,2025/01/29T09:33:22 ,-9.7465649 ,143.0708074 ,56.86999893
   232946.151 ,       13 ,-97465639 ,1430708064 ,   2351 ,257620600 ,56.86999893  ,1738107203 ,2025/01/28T23:33:23 ,2025/01/29T09:33:23 ,2025/01/29T09:33:23 ,-9.7465639 ,143.0708064 ,56.86999893
   233046.151 ,       13 ,-97465639 ,1430708064 ,   2351 ,257620600 ,56.86999893  ,1738107203 ,2025/01/28T23:33:23 ,2025/01/29T09:33:23 ,2025/01/29T09:33:23 ,-9.7465639 ,143.0708064 ,56.86999893
   233146.151 ,       13 ,-97465629 ,1430708050 ,   2351 ,257620800 ,47.75        ,1738107203 ,2025/01/28T23:33:23 ,2025/01/29T09:33:23 ,2025/01/29T09:33:23 ,-9.7465629 ,143.070805  ,47.75
   233246.151 ,       13 ,-97465629 ,1430708050 ,   2351 ,257620800 ,47.75        ,1738107203 ,2025/01/28T23:33:23 ,2025/01/29T09:33:23 ,2025/01/29T09:33:23 ,-9.7465629 ,143.070805  ,47.75
   233346.151 ,       12 ,-97465626 ,1430708050 ,   2351 ,257621000 ,47.75        ,1738107203 ,2025/01/28T23:33:23 ,2025/01/29T09:33:23 ,2025/01/29T09:33:23 ,-9.7465626 ,143.070805  ,47.75
   233446.151 ,       12 ,-97465626 ,1430708050 ,   2351 ,257621000 ,67.06999969  ,1738107203 ,2025/01/28T23:33:23 ,2025/01/29T09:33:23 ,2025/01/29T09:33:23 ,-9.7465626 ,143.070805  ,67.06999969
   233546.151 ,       13 ,-97465621 ,1430708044 ,   2351 ,257621200 ,67.06999969  ,1738107203 ,2025/01/28T23:33:23 ,2025/01/29T09:33:23 ,2025/01/29T09:33:23 ,-9.7465621 ,143.0708044 ,67.06999969
   233646.151 ,       13 ,-97465621 ,1430708044 ,   2351 ,257621200 ,67.06999969  ,1738107203 ,2025/01/28T23:33:23 ,2025/01/29T09:33:23 ,2025/01/29T09:33:23 ,-9.7465621 ,143.0708044 ,67.06999969
   233746.151 ,       13 ,-97465623 ,1430708040 ,   2351 ,257621400 ,67.06999969  ,1738107203 ,2025/01/28T23:33:23 ,2025/01/29T09:33:23 ,2025/01/29T09:33:23 ,-9.7465623 ,143.070804  ,67.06999969
   233846.151 ,       13 ,-97465623 ,1430708040 ,   2351 ,257621400 ,67.06999969  ,1738107203 ,2025/01/28T23:33:23 ,2025/01/29T09:33:23 ,2025/01/29T09:33:23 ,-9.7465623 ,143.070804  ,67.06999969
   233946.151 ,       13 ,-97465616 ,1430708038 ,   2351 ,257621600 ,60.65999985  ,1738107204 ,2025/01/28T23:33:24 ,2025/01/29T09:33:24 ,2025/01/29T09:33:24 ,-9.7465616 ,143.0708038 ,60.65999985
   234046.151 ,       13 ,-97465616 ,1430708038 ,   2351 ,257621600 ,52.7899971   ,1738107204 ,2025/01/28T23:33:24 ,2025/01/29T09:33:24 ,2025/01/29T09:33:24 ,-9.7465616 ,143.0708038 ,52.7899971
   234146.151 ,       13 ,-97465617 ,1430708034 ,   2351 ,257621800 ,52.7899971   ,1738107204 ,2025/01/28T23:33:24 ,2025/01/29T09:33:24 ,2025/01/29T09:33:24 ,-9.7465617 ,143.0708034 ,52.7899971
   234246.151 ,       13 ,-97465617 ,1430708034 ,   2351 ,257621800 ,52.7899971   ,1738107204 ,2025/01/28T23:33:24 ,2025/01/29T09:33:24 ,2025/01/29T09:33:24 ,-9.7465617 ,143.0708034 ,52.7899971
   234346.151 ,       13 ,-97465622 ,1430708034 ,   2351 ,257622000 ,12.0199995   ,1738107204 ,2025/01/28T23:33:24 ,2025/01/29T09:33:24 ,2025/01/29T09:33:24 ,-9.7465622 ,143.0708034 ,12.0199995
   234446.151 ,       13 ,-97465622 ,1430708034 ,   2351 ,257622000 ,12.0199995   ,1738107204 ,2025/01/28T23:33:24 ,2025/01/29T09:33:24 ,2025/01/29T09:33:24 ,-9.7465622 ,143.0708034 ,12.0199995
   234546.151 ,       13 ,-97465639 ,1430708041 ,   2351 ,257622200 ,12.0199995   ,1738107204 ,2025/01/28T23:33:24 ,2025/01/29T09:33:24 ,2025/01/29T09:33:24 ,-9.7465639 ,143.0708041 ,12.0199995
   234646.151 ,       13 ,-97465639 ,1430708041 ,   2351 ,257622200 ,12.0199995   ,1738107204 ,2025/01/28T23:33:24 ,2025/01/29T09:33:24 ,2025/01/29T09:33:24 ,-9.7465639 ,143.0708041 ,12.0199995
   234746.151 ,       13 ,-97465628 ,1430708039 ,   2351 ,257622400 ,11.92999935  ,1738107204 ,2025/01/28T23:33:24 ,2025/01/29T09:33:24 ,2025/01/29T09:33:24 ,-9.7465628 ,143.0708039 ,11.92999935
   234846.151 ,       13 ,-97465628 ,1430708039 ,   2351 ,257622400 ,11.92999935  ,1738107204 ,2025/01/28T23:33:24 ,2025/01/29T09:33:24 ,2025/01/29T09:33:24 ,-9.7465628 ,143.0708039 ,11.92999935
   234946.151 ,       13 ,-97465626 ,1430708036 ,   2351 ,257622600 ,11.92999935  ,1738107205 ,2025/01/28T23:33:25 ,2025/01/29T09:33:25 ,2025/01/29T09:33:25 ,-9.7465626 ,143.0708036 ,11.92999935
   235046.151 ,       13 ,-97465626 ,1430708036 ,   2351 ,257622600 ,11.92999935  ,1738107205 ,2025/01/28T23:33:25 ,2025/01/29T09:33:25 ,2025/01/29T09:33:25 ,-9.7465626 ,143.0708036 ,11.92999935
   235146.151 ,       13 ,-97465622 ,1430708031 ,   2351 ,257622800 ,11.92999935  ,1738107205 ,2025/01/28T23:33:25 ,2025/01/29T09:33:25 ,2025/01/29T09:33:25 ,-9.7465622 ,143.0708031 ,11.92999935
   235246.151 ,       13 ,-97465622 ,1430708031 ,   2351 ,257622800 ,11.86999989  ,1738107205 ,2025/01/28T23:33:25 ,2025/01/29T09:33:25 ,2025/01/29T09:33:25 ,-9.7465622 ,143.0708031 ,11.86999989
   235346.151 ,       13 ,-97465627 ,1430708026 ,   2351 ,257623000 ,11.86999989  ,1738107205 ,2025/01/28T23:33:25 ,2025/01/29T09:33:25 ,2025/01/29T09:33:25 ,-9.7465627 ,143.0708026 ,11.86999989
   235446.151 ,       13 ,-97465627 ,1430708026 ,   2351 ,257623000 ,11.86999989  ,1738107205 ,2025/01/28T23:33:25 ,2025/01/29T09:33:25 ,2025/01/29T09:33:25 ,-9.7465627 ,143.0708026 ,11.86999989
   235546.151 ,       13 ,-97465628 ,1430708018 ,   2351 ,257623200 ,11.88000011  ,1738107205 ,2025/01/28T23:33:25 ,2025/01/29T09:33:25 ,2025/01/29T09:33:25 ,-9.7465628 ,143.0708018 ,11.88000011
   235646.151 ,       13 ,-97465628 ,1430708018 ,   2351 ,257623200 ,11.88000011  ,1738107205 ,2025/01/28T23:33:25 ,2025/01/29T09:33:25 ,2025/01/29T09:33:25 ,-9.7465628 ,143.0708018 ,11.88000011
   235746.151 ,       11 ,-97465654 ,1430708021 ,   2351 ,257623400 ,11.88000011  ,1738107205 ,2025/01/28T23:33:25 ,2025/01/29T09:33:25 ,2025/01/29T09:33:25 ,-9.7465654 ,143.0708021 ,11.88000011
   235846.151 ,       11 ,-97465654 ,1430708021 ,   2351 ,257623400 ,11.82999992  ,1738107205 ,2025/01/28T23:33:25 ,2025/01/29T09:33:25 ,2025/01/29T09:33:25 ,-9.7465654 ,143.0708021 ,11.82999992
   235946.151 ,       11 ,-97465674 ,1430708021 ,   2351 ,257623600 ,11.82999992  ,1738107206 ,2025/01/28T23:33:26 ,2025/01/29T09:33:26 ,2025/01/29T09:33:26 ,-9.7465674 ,143.0708021 ,11.82999992
   236046.151 ,       11 ,-97465674 ,1430708021 ,   2351 ,257623600 ,11.82999992  ,1738107206 ,2025/01/28T23:33:26 ,2025/01/29T09:33:26 ,2025/01/29T09:33:26 ,-9.7465674 ,143.0708021 ,11.82999992
   236146.151 ,       13 ,-97465682 ,1430708020 ,   2351 ,257623800 ,11.82999992  ,1738107206 ,2025/01/28T23:33:26 ,2025/01/29T09:33:26 ,2025/01/29T09:33:26 ,-9.7465682 ,143.070802  ,11.82999992
   236246.151 ,       13 ,-97465682 ,1430708020 ,   2351 ,257623800 ,11.82999992  ,1738107206 ,2025/01/28T23:33:26 ,2025/01/29T09:33:26 ,2025/01/29T09:33:26 ,-9.7465682 ,143.070802  ,11.82999992
   236346.151 ,       13 ,-97465688 ,1430708018 ,   2351 ,257624000 ,11.86999989  ,1738107206 ,2025/01/28T23:33:26 ,2025/01/29T09:33:26 ,2025/01/29T09:33:26 ,-9.7465688 ,143.0708018 ,11.86999989
   236446.151 ,       13 ,-97465688 ,1430708018 ,   2351 ,257624000 ,12.10999966  ,1738107206 ,2025/01/28T23:33:26 ,2025/01/29T09:33:26 ,2025/01/29T09:33:26 ,-9.7465688 ,143.0708018 ,12.10999966
   236546.151 ,       13 ,-97465691 ,1430708017 ,   2351 ,257624200 ,12.10999966  ,1738107206 ,2025/01/28T23:33:26 ,2025/01/29T09:33:26 ,2025/01/29T09:33:26 ,-9.7465691 ,143.0708017 ,12.10999966
   236646.151 ,       13 ,-97465691 ,1430708017 ,   2351 ,257624200 ,12.10999966  ,1738107206 ,2025/01/28T23:33:26 ,2025/01/29T09:33:26 ,2025/01/29T09:33:26 ,-9.7465691 ,143.0708017 ,12.10999966
   236746.151 ,       14 ,-97465686 ,1430708012 ,   2351 ,257624400 ,12.10999966  ,1738107206 ,2025/01/28T23:33:26 ,2025/01/29T09:33:26 ,2025/01/29T09:33:26 ,-9.7465686 ,143.0708012 ,12.10999966
   236846.151 ,       14 ,-97465686 ,1430708012 ,   2351 ,257624400 ,11.84000015  ,1738107206 ,2025/01/28T23:33:26 ,2025/01/29T09:33:26 ,2025/01/29T09:33:26 ,-9.7465686 ,143.0708012 ,11.84000015
   236946.151 ,       13 ,-97465687 ,1430708009 ,   2351 ,257624600 ,11.84000015  ,1738107207 ,2025/01/28T23:33:27 ,2025/01/29T09:33:27 ,2025/01/29T09:33:27 ,-9.7465687 ,143.0708009 ,11.84000015
   237046.151 ,       13 ,-97465687 ,1430708009 ,   2351 ,257624600 ,11.84000015  ,1738107207 ,2025/01/28T23:33:27 ,2025/01/29T09:33:27 ,2025/01/29T09:33:27 ,-9.7465687 ,143.0708009 ,11.84000015
   237146.151 ,       13 ,-97465677 ,1430708000 ,   2351 ,257624800 ,12.03999996  ,1738107207 ,2025/01/28T23:33:27 ,2025/01/29T09:33:27 ,2025/01/29T09:33:27 ,-9.7465677 ,143.0708    ,12.03999996
   237246.151 ,       13 ,-97465677 ,1430708000 ,   2351 ,257624800 ,12.03999996  ,1738107207 ,2025/01/28T23:33:27 ,2025/01/29T09:33:27 ,2025/01/29T09:33:27 ,-9.7465677 ,143.0708    ,12.03999996
   237346.151 ,       13 ,-97465674 ,1430707992 ,   2351 ,257625000 ,12.03999996  ,1738107207 ,2025/01/28T23:33:27 ,2025/01/29T09:33:27 ,2025/01/29T09:33:27 ,-9.7465674 ,143.0707992 ,12.03999996
   237446.151 ,       13 ,-97465674 ,1430707992 ,   2351 ,257625000 ,12.03999996  ,1738107207 ,2025/01/28T23:33:27 ,2025/01/29T09:33:27 ,2025/01/29T09:33:27 ,-9.7465674 ,143.0707992 ,12.03999996
   237546.151 ,       13 ,-97465665 ,1430707984 ,   2351 ,257625200 ,12.03999996  ,1738107207 ,2025/01/28T23:33:27 ,2025/01/29T09:33:27 ,2025/01/29T09:33:27 ,-9.7465665 ,143.0707984 ,12.03999996
   237646.151 ,       13 ,-97465665 ,1430707984 ,   2351 ,257625200 ,11.85999966  ,1738107207 ,2025/01/28T23:33:27 ,2025/01/29T09:33:27 ,2025/01/29T09:33:27 ,-9.7465665 ,143.0707984 ,11.85999966
   237746.151 ,       15 ,-97465665 ,1430707980 ,   2351 ,257625400 ,11.85999966  ,1738107207 ,2025/01/28T23:33:27 ,2025/01/29T09:33:27 ,2025/01/29T09:33:27 ,-9.7465665 ,143.070798  ,11.85999966
   237846.151 ,       15 ,-97465665 ,1430707980 ,   2351 ,257625400 ,11.85999966  ,1738107207 ,2025/01/28T23:33:27 ,2025/01/29T09:33:27 ,2025/01/29T09:33:27 ,-9.7465665 ,143.070798  ,11.85999966
   237946.151 ,       15 ,-97465658 ,1430707971 ,   2351 ,257625600 ,11.77999973  ,1738107208 ,2025/01/28T23:33:28 ,2025/01/29T09:33:28 ,2025/01/29T09:33:28 ,-9.7465658 ,143.0707971 ,11.77999973
   238046.151 ,       15 ,-97465658 ,1430707971 ,   2351 ,257625600 ,11.77999973  ,1738107208 ,2025/01/28T23:33:28 ,2025/01/29T09:33:28 ,2025/01/29T09:33:28 ,-9.7465658 ,143.0707971 ,11.77999973
   238146.151 ,       14 ,-97465642 ,1430707958 ,   2351 ,257625800 ,11.77999973  ,1738107208 ,2025/01/28T23:33:28 ,2025/01/29T09:33:28 ,2025/01/29T09:33:28 ,-9.7465642 ,143.0707958 ,11.77999973
   238246.151 ,       14 ,-97465642 ,1430707958 ,   2351 ,257625800 ,11.75999928  ,1738107208 ,2025/01/28T23:33:28 ,2025/01/29T09:33:28 ,2025/01/29T09:33:28 ,-9.7465642 ,143.0707958 ,11.75999928
   238346.151 ,       14 ,-97465605 ,1430707933 ,   2351 ,257626000 ,11.75999928  ,1738107208 ,2025/01/28T23:33:28 ,2025/01/29T09:33:28 ,2025/01/29T09:33:28 ,-9.7465605 ,143.0707933 ,11.75999928
   238446.151 ,       14 ,-97465605 ,1430707933 ,   2351 ,257626000 ,11.75999928  ,1738107208 ,2025/01/28T23:33:28 ,2025/01/29T09:33:28 ,2025/01/29T09:33:28 ,-9.7465605 ,143.0707933 ,11.75999928
   238546.151 ,       14 ,-97465594 ,1430707921 ,   2351 ,257626200 ,11.72999954  ,1738107208 ,2025/01/28T23:33:28 ,2025/01/29T09:33:28 ,2025/01/29T09:33:28 ,-9.7465594 ,143.0707921 ,11.72999954
   238646.151 ,       14 ,-97465594 ,1430707921 ,   2351 ,257626200 ,11.72999954  ,1738107208 ,2025/01/28T23:33:28 ,2025/01/29T09:33:28 ,2025/01/29T09:33:28 ,-9.7465594 ,143.0707921 ,11.72999954
   238746.151 ,       14 ,-97465594 ,1430707919 ,   2351 ,257626400 ,11.72999954  ,1738107208 ,2025/01/28T23:33:28 ,2025/01/29T09:33:28 ,2025/01/29T09:33:28 ,-9.7465594 ,143.0707919 ,11.72999954
   238846.151 ,       14 ,-97465594 ,1430707919 ,   2351 ,257626400 ,11.72999954  ,1738107208 ,2025/01/28T23:33:28 ,2025/01/29T09:33:28 ,2025/01/29T09:33:28 ,-9.7465594 ,143.0707919 ,11.72999954
   238946.151 ,       14 ,-97465585 ,1430707911 ,   2351 ,257626600 ,11.71000004  ,1738107209 ,2025/01/28T23:33:29 ,2025/01/29T09:33:29 ,2025/01/29T09:33:29 ,-9.7465585 ,143.0707911 ,11.71000004
   239046.151 ,       14 ,-97465585 ,1430707911 ,   2351 ,257626600 ,11.71000004  ,1738107209 ,2025/01/28T23:33:29 ,2025/01/29T09:33:29 ,2025/01/29T09:33:29 ,-9.7465585 ,143.0707911 ,11.71000004
   239146.151 ,       14 ,-97465579 ,1430707900 ,   2351 ,257626800 ,11.71000004  ,1738107209 ,2025/01/28T23:33:29 ,2025/01/29T09:33:29 ,2025/01/29T09:33:29 ,-9.7465579 ,143.07079   ,11.71000004
   239246.151 ,       14 ,-97465579 ,1430707900 ,   2351 ,257626800 ,11.69999981  ,1738107209 ,2025/01/28T23:33:29 ,2025/01/29T09:33:29 ,2025/01/29T09:33:29 ,-9.7465579 ,143.07079   ,11.69999981
   239346.151 ,       14 ,-97465572 ,1430707888 ,   2351 ,257627000 ,11.69999981  ,1738107209 ,2025/01/28T23:33:29 ,2025/01/29T09:33:29 ,2025/01/29T09:33:29 ,-9.7465572 ,143.0707888 ,11.69999981
   239446.151 ,       14 ,-97465572 ,1430707888 ,   2351 ,257627000 ,11.69999981  ,1738107209 ,2025/01/28T23:33:29 ,2025/01/29T09:33:29 ,2025/01/29T09:33:29 ,-9.7465572 ,143.0707888 ,11.69999981
   239546.151 ,       14 ,-97465572 ,1430707888 ,   2351 ,257627000 ,11.68999958  ,1738107209 ,2025/01/28T23:33:29 ,2025/01/29T09:33:29 ,2025/01/29T09:33:29 ,-9.7465572 ,143.0707888 ,11.68999958
   239646.151 ,       14 ,-97465572 ,1430707882 ,   2351 ,257627200 ,11.68999958  ,1738107209 ,2025/01/28T23:33:29 ,2025/01/29T09:33:29 ,2025/01/29T09:33:29 ,-9.7465572 ,143.0707882 ,11.68999958
   239746.151 ,       14 ,-97465570 ,1430707874 ,   2351 ,257627400 ,11.68999958  ,1738107209 ,2025/01/28T23:33:29 ,2025/01/29T09:33:29 ,2025/01/29T09:33:29 ,-9.746557  ,143.0707874 ,11.68999958
   239846.151 ,       14 ,-97465570 ,1430707874 ,   2351 ,257627400 ,11.67999935  ,1738107209 ,2025/01/28T23:33:29 ,2025/01/29T09:33:29 ,2025/01/29T09:33:29 ,-9.746557  ,143.0707874 ,11.67999935
   239946.151 ,       14 ,-97465577 ,1430707873 ,   2351 ,257627600 ,11.67999935  ,1738107210 ,2025/01/28T23:33:30 ,2025/01/29T09:33:30 ,2025/01/29T09:33:30 ,-9.7465577 ,143.0707873 ,11.67999935
   240046.151 ,       14 ,-97465577 ,1430707873 ,   2351 ,257627600 ,11.67999935  ,1738107210 ,2025/01/28T23:33:30 ,2025/01/29T09:33:30 ,2025/01/29T09:33:30 ,-9.7465577 ,143.0707873 ,11.67999935
   240146.151 ,       14 ,-97465583 ,1430707873 ,   2351 ,257627800 ,11.67999935  ,1738107210 ,2025/01/28T23:33:30 ,2025/01/29T09:33:30 ,2025/01/29T09:33:30 ,-9.7465583 ,143.0707873 ,11.67999935
   240246.151 ,       14 ,-97465583 ,1430707873 ,   2351 ,257627800 ,11.67999935  ,1738107210 ,2025/01/28T23:33:30 ,2025/01/29T09:33:30 ,2025/01/29T09:33:30 ,-9.7465583 ,143.0707873 ,11.67999935
   240346.151 ,       14 ,-97465586 ,1430707869 ,   2351 ,257628000 ,11.67999935  ,1738107210 ,2025/01/28T23:33:30 ,2025/01/29T09:33:30 ,2025/01/29T09:33:30 ,-9.7465586 ,143.0707869 ,11.67999935
   240446.151 ,       14 ,-97465586 ,1430707869 ,   2351 ,257628000 ,11.67999935  ,1738107210 ,2025/01/28T23:33:30 ,2025/01/29T09:33:30 ,2025/01/29T09:33:30 ,-9.7465586 ,143.0707869 ,11.67999935
   240546.151 ,       14 ,-97465586 ,1430707865 ,   2351 ,257628200 ,11.65999985  ,1738107210 ,2025/01/28T23:33:30 ,2025/01/29T09:33:30 ,2025/01/29T09:33:30 ,-9.7465586 ,143.0707865 ,11.65999985
   240646.151 ,       14 ,-97465586 ,1430707865 ,   2351 ,257628200 ,11.65999985  ,1738107210 ,2025/01/28T23:33:30 ,2025/01/29T09:33:30 ,2025/01/29T09:33:30 ,-9.7465586 ,143.0707865 ,11.65999985
   240746.151 ,       14 ,-97465585 ,1430707859 ,   2351 ,257628400 ,11.65999985  ,1738107210 ,2025/01/28T23:33:30 ,2025/01/29T09:33:30 ,2025/01/29T09:33:30 ,-9.7465585 ,143.0707859 ,11.65999985
   240846.151 ,       14 ,-97465585 ,1430707859 ,   2351 ,257628400 ,11.65999985  ,1738107210 ,2025/01/28T23:33:30 ,2025/01/29T09:33:30 ,2025/01/29T09:33:30 ,-9.7465585 ,143.0707859 ,11.65999985
   240946.151 ,       14 ,-97465584 ,1430707851 ,   2351 ,257628600 ,11.63999939  ,1738107211 ,2025/01/28T23:33:31 ,2025/01/29T09:33:31 ,2025/01/29T09:33:31 ,-9.7465584 ,143.0707851 ,11.63999939
   241046.151 ,       14 ,-97465584 ,1430707851 ,   2351 ,257628600 ,11.63999939  ,1738107211 ,2025/01/28T23:33:31 ,2025/01/29T09:33:31 ,2025/01/29T09:33:31 ,-9.7465584 ,143.0707851 ,11.63999939
   241146.151 ,       14 ,-97465585 ,1430707843 ,   2351 ,257628800 ,11.60999966  ,1738107211 ,2025/01/28T23:33:31 ,2025/01/29T09:33:31 ,2025/01/29T09:33:31 ,-9.7465585 ,143.0707843 ,11.60999966
   241246.151 ,       14 ,-97465585 ,1430707843 ,   2351 ,257628800 ,11.60999966  ,1738107211 ,2025/01/28T23:33:31 ,2025/01/29T09:33:31 ,2025/01/29T09:33:31 ,-9.7465585 ,143.0707843 ,11.60999966
   241346.151 ,       14 ,-97465581 ,1430707835 ,   2351 ,257629000 ,11.60999966  ,1738107211 ,2025/01/28T23:33:31 ,2025/01/29T09:33:31 ,2025/01/29T09:33:31 ,-9.7465581 ,143.0707835 ,11.60999966
   241446.151 ,       14 ,-97465581 ,1430707835 ,   2351 ,257629000 ,11.59999943  ,1738107211 ,2025/01/28T23:33:31 ,2025/01/29T09:33:31 ,2025/01/29T09:33:31 ,-9.7465581 ,143.0707835 ,11.59999943
   241546.151 ,       14 ,-97465577 ,1430707825 ,   2351 ,257629200 ,11.59999943  ,1738107211 ,2025/01/28T23:33:31 ,2025/01/29T09:33:31 ,2025/01/29T09:33:31 ,-9.7465577 ,143.0707825 ,11.59999943
   241646.151 ,       14 ,-97465577 ,1430707825 ,   2351 ,257629200 ,11.59999943  ,1738107211 ,2025/01/28T23:33:31 ,2025/01/29T09:33:31 ,2025/01/29T09:33:31 ,-9.7465577 ,143.0707825 ,11.59999943
   241746.151 ,       14 ,-97465577 ,1430707825 ,   2351 ,257629200 ,11.57999992  ,1738107211 ,2025/01/28T23:33:31 ,2025/01/29T09:33:31 ,2025/01/29T09:33:31 ,-9.7465577 ,143.0707825 ,11.57999992
   241846.151 ,       14 ,-97465575 ,1430707813 ,   2351 ,257629400 ,11.57999992  ,1738107211 ,2025/01/28T23:33:31 ,2025/01/29T09:33:31 ,2025/01/29T09:33:31 ,-9.7465575 ,143.0707813 ,11.57999992
   241946.151 ,       14 ,-97465576 ,1430707802 ,   2351 ,257629600 ,11.57999992  ,1738107212 ,2025/01/28T23:33:32 ,2025/01/29T09:33:32 ,2025/01/29T09:33:32 ,-9.7465576 ,143.0707802 ,11.57999992
   242046.151 ,       14 ,-97465576 ,1430707802 ,   2351 ,257629600 ,11.57999992  ,1738107212 ,2025/01/28T23:33:32 ,2025/01/29T09:33:32 ,2025/01/29T09:33:32 ,-9.7465576 ,143.0707802 ,11.57999992
   242146.151 ,       14 ,-97465575 ,1430707791 ,   2351 ,257629800 ,11.57999992  ,1738107212 ,2025/01/28T23:33:32 ,2025/01/29T09:33:32 ,2025/01/29T09:33:32 ,-9.7465575 ,143.0707791 ,11.57999992
   242246.151 ,       14 ,-97465575 ,1430707791 ,   2351 ,257629800 ,11.56999969  ,1738107212 ,2025/01/28T23:33:32 ,2025/01/29T09:33:32 ,2025/01/29T09:33:32 ,-9.7465575 ,143.0707791 ,11.56999969
   242346.151 ,       14 ,-97465569 ,1430707780 ,   2351 ,257630000 ,11.56999969  ,1738107212 ,2025/01/28T23:33:32 ,2025/01/29T09:33:32 ,2025/01/29T09:33:32 ,-9.7465569 ,143.070778  ,11.56999969
   242446.151 ,       14 ,-97465569 ,1430707780 ,   2351 ,257630000 ,11.56999969  ,1738107212 ,2025/01/28T23:33:32 ,2025/01/29T09:33:32 ,2025/01/29T09:33:32 ,-9.7465569 ,143.070778  ,11.56999969
   242546.151 ,       14 ,-97465565 ,1430707768 ,   2351 ,257630200 ,11.55999947  ,1738107212 ,2025/01/28T23:33:32 ,2025/01/29T09:33:32 ,2025/01/29T09:33:32 ,-9.7465565 ,143.0707768 ,11.55999947
   242646.151 ,       14 ,-97465565 ,1430707768 ,   2351 ,257630200 ,11.55999947  ,1738107212 ,2025/01/28T23:33:32 ,2025/01/29T09:33:32 ,2025/01/29T09:33:32 ,-9.7465565 ,143.0707768 ,11.55999947
   242746.151 ,       14 ,-97465563 ,1430707756 ,   2351 ,257630400 ,11.55999947  ,1738107212 ,2025/01/28T23:33:32 ,2025/01/29T09:33:32 ,2025/01/29T09:33:32 ,-9.7465563 ,143.0707756 ,11.55999947
   242846.151 ,       14 ,-97465563 ,1430707756 ,   2351 ,257630400 ,11.53999996  ,1738107212 ,2025/01/28T23:33:32 ,2025/01/29T09:33:32 ,2025/01/29T09:33:32 ,-9.7465563 ,143.0707756 ,11.53999996
   242946.151 ,       14 ,-97465553 ,1430707742 ,   2351 ,257630600 ,11.53999996  ,1738107213 ,2025/01/28T23:33:33 ,2025/01/29T09:33:33 ,2025/01/29T09:33:33 ,-9.7465553 ,143.0707742 ,11.53999996
   243046.151 ,       14 ,-97465553 ,1430707742 ,   2351 ,257630600 ,11.53999996  ,1738107213 ,2025/01/28T23:33:33 ,2025/01/29T09:33:33 ,2025/01/29T09:33:33 ,-9.7465553 ,143.0707742 ,11.53999996
   243146.151 ,       14 ,-97465537 ,1430707725 ,   2351 ,257630800 ,11.53999996  ,1738107213 ,2025/01/28T23:33:33 ,2025/01/29T09:33:33 ,2025/01/29T09:33:33 ,-9.7465537 ,143.0707725 ,11.53999996
   243246.151 ,       14 ,-97465537 ,1430707725 ,   2351 ,257630800 ,11.53999996  ,1738107213 ,2025/01/28T23:33:33 ,2025/01/29T09:33:33 ,2025/01/29T09:33:33 ,-9.7465537 ,143.0707725 ,11.53999996
   243346.151 ,       14 ,-97465519 ,1430707706 ,   2351 ,257631000 ,11.5199995   ,1738107213 ,2025/01/28T23:33:33 ,2025/01/29T09:33:33 ,2025/01/29T09:33:33 ,-9.7465519 ,143.0707706 ,11.5199995
   243446.151 ,       14 ,-97465519 ,1430707706 ,   2351 ,257631000 ,11.5199995   ,1738107213 ,2025/01/28T23:33:33 ,2025/01/29T09:33:33 ,2025/01/29T09:33:33 ,-9.7465519 ,143.0707706 ,11.5199995
